"category","meta_cat","group_num","year","gross_inv","gross_inv_chain","gross_inv_ipd","high_cat"
"S&L","Education",19,1983,1998.998,5958.415,33.5491569486181,"Total social infrastructure"
"S&L","Education",19,1984,2361,6767.832,34.8856177280996,"Total social infrastructure"
"S&L","Education",19,1985,2743.999,7617.491,36.0223464655226,"Total social infrastructure"
"S&L","Education",19,1986,3094,8298.655,37.2831501008296,"Total social infrastructure"
"S&L","Education",19,1987,3148.999,8154.456,38.6169108031241,"Total social infrastructure"
"S&L","Education",19,1988,3567.001,8899.834,40.0794104699031,"Total social infrastructure"
"S&L","Education",19,1989,3926,9464.413,41.4817062611279,"Total social infrastructure"
"S&L","Education",19,1990,3902.001,9114.492,42.8109542473678,"Total social infrastructure"
"S&L","Education",19,1991,4480,10322.834,43.3989348273933,"Total social infrastructure"
"S&L","Education",19,1992,5231,11986.722,43.6399542760731,"Total social infrastructure"
"S&L","Education",19,1993,5419.001,12012.164,45.1126125151138,"Total social infrastructure"
"S&L","Education",19,1994,5778,12318.452,46.9052442628343,"Total social infrastructure"
"S&L","Education",19,1995,6632.999,13613.219,48.7246917867111,"Total social infrastructure"
"S&L","Education",19,1996,6500,13044.543,49.8292657703685,"Total social infrastructure"
"S&L","Education",19,1997,7420.999,14422.872,51.4529907774263,"Total social infrastructure"
"S&L","Education",19,1998,8166,15214.909,53.6710406877885,"Total social infrastructure"
"S&L","Education",19,1999,9142,16386.814,55.7887579611266,"Total social infrastructure"
"S&L","Education",19,2000,10171,17515.022,58.0701525810244,"Total social infrastructure"
"S&L","Education",19,2001,11508,19111.939,60.213670627559,"Total social infrastructure"
"S&L","Education",19,2002,13398,21591.932,62.0509549585466,"Total social infrastructure"
"S&L","Education",19,2003,15257,24038.466,63.4691082201335,"Total social infrastructure"
"S&L","Education",19,2004,17030,25450.534,66.914116615392,"Total social infrastructure"
"S&L","Education",19,2005,17918.001,24814.711,72.2071717861232,"Total social infrastructure"
"S&L","Education",19,2006,19300.001,25111.855,76.8561342839866,"Total social infrastructure"
"S&L","Education",19,2007,21171.998,25058.702,84.4896036514581,"Total social infrastructure"
"S&L","Education",19,2008,23781.8,26907.345,88.3840453229406,"Total social infrastructure"
"S&L","Education",19,2009,25838.601,27381.835,94.3640227179807,"Total social infrastructure"
"S&L","Education",19,2010,26151.4,27817.222,94.0115443591024,"Total social infrastructure"
"S&L","Education",19,2011,26619.2,27517.705,96.7348112787749,"Total social infrastructure"
"S&L","Education",19,2012,26337.999,26337.999,100,"Total social infrastructure"
"S&L","Education",19,2013,25127.999,24733.017,101.596982689172,"Total social infrastructure"
"S&L","Education",19,2014,24720.999,23535.591,105.036661284605,"Total social infrastructure"
"S&L","Education",19,2015,26366.999,24635.56,107.028210440518,"Total social infrastructure"
"S&L","Education",19,2016,27835,25795.417,107.906764988525,"Total social infrastructure"
"S&L","Education",19,2017,27874,25304.987,110.152200433851,"Total social infrastructure"
"S&L","Education",19,1947,3.098,49.99,6.19723944788958,"Total social infrastructure"
"S&L","Education",19,1948,5.126,74.424,6.8875631516715,"Total social infrastructure"
"S&L","Education",19,1949,8.214,122.484,6.70618203193887,"Total social infrastructure"
"S&L","Education",19,1950,9.29,139.419,6.66336725984263,"Total social infrastructure"
"S&L","Education",19,1951,9.294,122.922,7.56089227314883,"Total social infrastructure"
"S&L","Education",19,1952,7.272,93.776,7.75464937723938,"Total social infrastructure"
"S&L","Education",19,1953,9.355,120.033,7.79369006856448,"Total social infrastructure"
"S&L","Education",19,1954,12.396,163.063,7.60196979081705,"Total social infrastructure"
"S&L","Education",19,1955,15.665,202.736,7.72679741141189,"Total social infrastructure"
"S&L","Education",19,1956,15.736,187.861,8.37640595972554,"Total social infrastructure"
"S&L","Education",19,1957,17.76,203.966,8.70733357520371,"Total social infrastructure"
"S&L","Education",19,1958,18.837,222.543,8.46443159299551,"Total social infrastructure"
"S&L","Education",19,1959,18.999,213.287,8.90771589454585,"Total social infrastructure"
"S&L","Education",19,1960,30,334.119,8.97883688147037,"Total social infrastructure"
"S&L","Education",19,1961,33.001,367.624,8.9768350270929,"Total social infrastructure"
"S&L","Education",19,1962,39,429.647,9.07721920553385,"Total social infrastructure"
"S&L","Education",19,1963,38.001,416.581,9.12211550694823,"Total social infrastructure"
"S&L","Education",19,1964,44,476.08,9.24214417744917,"Total social infrastructure"
"S&L","Education",19,1965,51.001,538.647,9.46835311437732,"Total social infrastructure"
"S&L","Education",19,1966,64.999,664.296,9.78464419475655,"Total social infrastructure"
"S&L","Education",19,1967,92,915.365,10.0506355388288,"Total social infrastructure"
"S&L","Education",19,1968,92,877.581,10.4833627893038,"Total social infrastructure"
"S&L","Education",19,1969,92.999,814.805,11.4136511189794,"Total social infrastructure"
"S&L","Education",19,1970,94,766.823,12.2583699236982,"Total social infrastructure"
"S&L","Education",19,1971,91.001,684.409,13.2962892071846,"Total social infrastructure"
"S&L","Education",19,1972,84,591.938,14.1906753747859,"Total social infrastructure"
"S&L","Education",19,1973,91,591.452,15.3858639416216,"Total social infrastructure"
"S&L","Education",19,1974,97,565.54,17.151748771086,"Total social infrastructure"
"S&L","Education",19,1975,130,689.508,18.8540234486039,"Total social infrastructure"
"S&L","Education",19,1976,120.999,620.597,19.4971938311013,"Total social infrastructure"
"S&L","Education",19,1977,98.001,470.397,20.8336787862168,"Total social infrastructure"
"S&L","Education",19,1978,120,524.399,22.8833388316911,"Total social infrastructure"
"S&L","Education",19,1979,136,535.363,25.4033244733013,"Total social infrastructure"
"S&L","Education",19,1980,158.999,562.553,28.2638258084127,"Total social infrastructure"
"S&L","Education",19,1981,159,516.082,30.8090574753624,"Total social infrastructure"
"S&L","Education",19,1982,146.001,445.927,32.7410091786324,"Total social infrastructure"
"S&L","Education",19,1983,144,426.948,33.7277607577504,"Total social infrastructure"
"S&L","Education",19,1984,178,507.632,35.0647713304126,"Total social infrastructure"
"S&L","Education",19,1985,188,519.502,36.1885036053759,"Total social infrastructure"
"S&L","Education",19,1986,230,614.003,37.4591003627018,"Total social infrastructure"
"S&L","Education",19,1987,269.001,693.269,38.8018215151694,"Total social infrastructure"
"S&L","Education",19,1988,335,831.863,40.2710542481154,"Total social infrastructure"
"S&L","Education",19,1989,357,856.516,41.6804823260745,"Total social infrastructure"
"S&L","Education",19,1990,441,1025.238,43.0144025094661,"Total social infrastructure"
"S&L","Education",19,1991,479,1098.545,43.603129594145,"Total social infrastructure"
"S&L","Education",19,1992,417,951.045,43.8465056858508,"Total social infrastructure"
"S&L","Education",19,1993,377,831.583,45.3352221004999,"Total social infrastructure"
"S&L","Education",19,1994,376,797.609,47.1408923419871,"Total social infrastructure"
"S&L","Education",19,1995,426.999,871.904,48.9731667706537,"Total social infrastructure"
"S&L","Education",19,1996,549.999,1098.278,50.078304400161,"Total social infrastructure"
"S&L","Education",19,1997,583.001,1127.54,51.7055714209695,"Total social infrastructure"
"S&L","Education",19,1998,574,1064.562,53.9188887072806,"Total social infrastructure"
"S&L","Education",19,1999,528,942.018,56.0498843971134,"Total social infrastructure"
"S&L","Education",19,2000,574,983.788,58.3459037922805,"Total social infrastructure"
"S&L","Education",19,2001,661,1092.346,60.511962326955,"Total social infrastructure"
"S&L","Education",19,2002,757.999,1215.717,62.3499548003359,"Total social infrastructure"
"S&L","Education",19,2003,868,1360.202,63.8140511482853,"Total social infrastructure"
"S&L","Education",19,2004,916,1360.927,67.3070634942212,"Total social infrastructure"
"S&L","Education",19,2005,1078,1484.185,72.6324548489575,"Total social infrastructure"
"S&L","Education",19,2006,1016,1313.972,77.3228044433215,"Total social infrastructure"
"S&L","Education",19,2007,1070.999,1262.237,84.8492794934707,"Total social infrastructure"
"S&L","Education",19,2008,1002.8,1131.393,88.6340997336911,"Total social infrastructure"
"S&L","Education",19,2009,1077.6,1140.927,94.4495134219805,"Total social infrastructure"
"S&L","Education",19,2010,971.4,1032.671,94.0667453622693,"Total social infrastructure"
"S&L","Education",19,2011,866.199,895.147,96.7661177437896,"Total social infrastructure"
"S&L","Education",19,2012,825,825,100,"Total social infrastructure"
"S&L","Education",19,2013,699,687.716,101.640793583398,"Total social infrastructure"
"S&L","Education",19,2014,757,720.252,105.102103152785,"Total social infrastructure"
"S&L","Education",19,2015,924,862.789,107.094550347768,"Total social infrastructure"
"S&L","Education",19,2016,972,900.033,107.996040145195,"Total social infrastructure"
"S&L","Education",19,2017,797.001,722.766,110.27095906559,"Total social infrastructure"
"S&L","Education",19,1947,1,16.298,6.13572217449994,"Total social infrastructure"
"S&L","Education",19,1948,3,43.957,6.82485155947858,"Total social infrastructure"
"S&L","Education",19,1949,5,75.281,6.64178212297924,"Total social infrastructure"
"S&L","Education",19,1950,6,90.973,6.59536345948798,"Total social infrastructure"
"S&L","Education",19,1951,7,93.438,7.49159870716411,"Total social infrastructure"
"S&L","Education",19,1952,8,104.126,7.68299944298254,"Total social infrastructure"
"S&L","Education",19,1953,8,103.618,7.72066629350113,"Total social infrastructure"
"S&L","Education",19,1954,10,132.898,7.52456771358486,"Total social infrastructure"
"S&L","Education",19,1955,12,156.91,7.64769613154037,"Total social infrastructure"
"S&L","Education",19,1956,13,156.597,8.30156388691993,"Total social infrastructure"
"S&L","Education",19,1957,14,162.069,8.6382960344051,"Total social infrastructure"
"S&L","Education",19,1958,14,166.849,8.39082044243598,"Total social infrastructure"
"S&L","Education",19,1959,13,146.833,8.85359558137476,"Total social infrastructure"
"S&L","Education",19,1960,18,201.65,8.92635755021076,"Total social infrastructure"
"S&L","Education",19,1961,25,280.087,8.92579805560415,"Total social infrastructure"
"S&L","Education",19,1962,28,310.165,9.02745312978576,"Total social infrastructure"
"S&L","Education",19,1963,42,463.074,9.06982469324557,"Total social infrastructure"
"S&L","Education",19,1964,68,740.098,9.18797240365465,"Total social infrastructure"
"S&L","Education",19,1965,106.999,1136.944,9.41110556016831,"Total social infrastructure"
"S&L","Education",19,1966,139.999,1439.689,9.72425294629604,"Total social infrastructure"
"S&L","Education",19,1967,159,1591.919,9.98794536656702,"Total social infrastructure"
"S&L","Education",19,1968,153,1468.868,10.4161844359057,"Total social infrastructure"
"S&L","Education",19,1969,154,1357.24,11.3465562465002,"Total social infrastructure"
"S&L","Education",19,1970,242,1983.743,12.1991608792066,"Total social infrastructure"
"S&L","Education",19,1971,232,1752.284,13.2398629445912,"Total social infrastructure"
"S&L","Education",19,1972,255,1804.811,14.1289032480409,"Total social infrastructure"
"S&L","Education",19,1973,225,1468.97,15.3168546668754,"Total social infrastructure"
"S&L","Education",19,1974,297,1739.358,17.075265701483,"Total social infrastructure"
"S&L","Education",19,1975,466.001,2482.657,18.7702529991054,"Total social infrastructure"
"S&L","Education",19,1976,433.999,2236.675,19.4037578101423,"Total social infrastructure"
"S&L","Education",19,1977,318,1534.358,20.7252805407864,"Total social infrastructure"
"S&L","Education",19,1978,300,1318.349,22.7557346347591,"Total social infrastructure"
"S&L","Education",19,1979,293.001,1159.954,25.2597085746504,"Total social infrastructure"
"S&L","Education",19,1980,327,1163.532,28.1040830849517,"Total social infrastructure"
"S&L","Education",19,1981,252,822.551,30.6363982294107,"Total social infrastructure"
"S&L","Education",19,1982,186.001,571.249,32.5604071079337,"Total social infrastructure"
"S&L","Education",19,1983,279,831.614,33.5492187481211,"Total social infrastructure"
"S&L","Education",19,1984,353,1011.798,34.8883868123875,"Total social infrastructure"
"S&L","Education",19,1985,226,627.209,36.0326462152169,"Total social infrastructure"
"S&L","Education",19,1986,146,391.507,37.2917981032268,"Total social infrastructure"
"S&L","Education",19,1987,161.999,419.442,38.6225032304824,"Total social infrastructure"
"S&L","Education",19,1988,207,516.388,40.0861367808702,"Total social infrastructure"
"S&L","Education",19,1989,290,699.002,41.4877210651758,"Total social infrastructure"
"S&L","Education",19,1990,259,604.874,42.8188349970407,"Total social infrastructure"
"S&L","Education",19,1991,188,433.091,43.4088909721052,"Total social infrastructure"
"S&L","Education",19,1992,168,384.89,43.6488347320014,"Total social infrastructure"
"S&L","Education",19,1993,160,354.621,45.1185913975766,"Total social infrastructure"
"S&L","Education",19,1994,205,436.999,46.9108624962528,"Total social infrastructure"
"S&L","Education",19,1995,246,504.823,48.7299508936796,"Total social infrastructure"
"S&L","Education",19,1996,267,535.763,49.8354682947497,"Total social infrastructure"
"S&L","Education",19,1997,298,579.089,51.4601382516332,"Total social infrastructure"
"S&L","Education",19,1998,277,516.006,53.6815463386085,"Total social infrastructure"
"S&L","Education",19,1999,282,505.385,55.7990442929648,"Total social infrastructure"
"S&L","Education",19,2000,395,680.089,58.0806335641365,"Total social infrastructure"
"S&L","Education",19,2001,497,825.266,60.2230068850528,"Total social infrastructure"
